Year,System,School,Grade,Gender,Ethnicity,Sub Population,Total Student Count,Asian,Asian %,Black or African American,Black or African American %,American Indian / Alaska Native, American Indian / Alaska Native %,Native Hawaiian / Pacific Islander,Native Hawaiian / Pacific Islander %,White,White %,Two or more races,Two or more races %
2017,Mobile County,Spencer-Westlawn Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,689,*,*,611,88.68,*,*,*,*,53,7.69,*,*
2017,Birmingham City,Sun Valley Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,593,*,*,571,~,*,*,*,*,*,*,11,~
2017,Jefferson County,Rudd Middle School,All Grades,All Gender,All Ethnicity,All SubPopulation,765,*,*,335,43.79,*,*,*,*,422,55.16,*,*
2017,Birmingham City,Smith Middle School,All Grades,All Gender,All Ethnicity,All SubPopulation,481,*,*,469,~,*,*,*,*,*,*,*,*
2017,Mobile County,Whitley Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,352,*,*,*,*,*,*,*,*,*,*,*,*
2017,Jefferson County,Shades Valley High School,All Grades,All Gender,All Ethnicity,All SubPopulation,1311,29,~,794,60.56,*,*,*,*,474,36.16,*,*
2017,Birmingham City,South Hampton K-8,All Grades,All Gender,All Ethnicity,All SubPopulation,537,*,*,526,~,*,*,*,*,*,*,*,*
2017,Mobile County,Lillie B Williamson High School,All Grades,All Gender,All Ethnicity,All SubPopulation,795,*,*,783,~,*,*,*,*,*,*,*,*
2017,Birmingham City,Arrington Middle School,All Grades,All Gender,All Ethnicity,All SubPopulation,347,*,*,327,94.24,*,*,*,*,*,*,*,*
2017,Hoover City,Shades Mountain Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,316,14,~,80,25.32,*,*,*,*,189,59.81,32,10.13
2017,Mobile County,Wilmer Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,603,*,*,27,~,29,~,*,*,529,87.73,15,~
2017,Hoover City,South Shades Crest Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,630,44,6.98,163,25.87,*,*,*,*,383,60.79,39,6.19
2017,Hoover City,Trace Crossings Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,510,37,7.25,161,31.57,*,*,*,*,242,47.45,69,13.53
2017,Birmingham City,Tuggle Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,551,*,*,399,72.41,101,18.33,*,*,39,7.08,*,*
2017,Jefferson County,Snow Rogers Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,185,*,*,11,5.95,*,*,*,*,167,90.27,*,*
2017,Jefferson County,Grantswood Community Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,364,*,*,180,49.45,*,*,*,*,182,50.00,*,*
2017,Jefferson County,William E Burkett Multi-Handicapped Center,All Grades,All Gender,All Ethnicity,All SubPopulation,87,*,*,45,51.72,*,*,*,*,37,42.53,*,*
2017,Birmingham City,Washington Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,654,*,*,485,74.16,107,16.36,*,*,46,7.03,*,*
2017,Birmingham City,Jones Valley Middle School,All Grades,All Gender,All Ethnicity,All SubPopulation,361,*,*,*,*,*,*,*,*,*,*,*,*
2017,Birmingham City,Wenonah High School,All Grades,All Gender,All Ethnicity,All SubPopulation,951,*,*,925,~,*,*,*,*,11,~,*,*
2017,Mobile County,Pearl Haskew Elementary,All Grades,All Gender,All Ethnicity,All SubPopulation,612,*,*,36,5.88,*,*,*,*,556,90.85,11,~
2017,Birmingham City,West End Academy,All Grades,All Gender,All Ethnicity,All SubPopulation,643,*,*,616,~,*,*,*,*,18,~,*,*
2017,Trussville City,Hewitt-Trussville High School,All Grades,All Gender,All Ethnicity,All SubPopulation,1442,34,~,179,12.41,*,*,*,*,1191,82.59,34,~
2017,Birmingham City,Wilkerson Middle School,All Grades,All Gender,All Ethnicity,All SubPopulation,310,*,*,287,92.58,*,*,*,*,*,*,*,*
2017,Jefferson County,Warrior Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,330,*,*,68,20.61,*,*,*,*,253,76.67,*,*
2017,Birmingham City,Woodlawn High School-Magnet,All Grades,All Gender,All Ethnicity,All SubPopulation,849,*,*,792,93.29,16,~,*,*,33,~,*,*
2017,Birmingham City,Wylam K-8,All Grades,All Gender,All Ethnicity,All SubPopulation,425,*,*,411,~,*,*,*,*,*,*,*,*
2017,Jefferson County,West Jefferson Elementary School,All Grades,All Gender,All Ethnicity,All SubPopulation,135,*,*,*,*,*,*,*,*,*,*,*,*
2017,Gadsden City,C I T Y Program,All Grades,All Gender,All Ethnicity,All SubPopulation,26,*,*,*,*,*,*,*,*,*,*,*,*
2017,Mobile County,SW Alabama Regional School Deaf-Blind,All Grades,All Gender,All Ethnicity,All SubPopulation,51,*,*,22,43.14,*,*,*,*,21,41.18,*,*
2017,Alabama State Department of Education,Alabama State Department of Education,All Grades,All Gender,All Ethnicity,All SubPopulation,747709,11134,~,250076,33.45,22389,~,1516,~,442024,59.12,20570,~
2017,Alabaster City,Alabaster City,All Grades,All Gender,All Ethnicity,All SubPopulation,6102,77,~,1178,19.31,844,13.83,11,~,3653,59.87,339,5.56
2017,Albertville City,Albertville City,All Grades,All Gender,All Ethnicity,All SubPopulation,5445,27,~,260,~,751,13.79,*,*,4138,76.00,259,~
2017,Alexander City,Alexander City,All Grades,All Gender,All Ethnicity,All SubPopulation,3047,29,~,1237,40.60,20,~,*,*,1713,56.22,44,~
2017,Andalusia City,Andalusia City,All Grades,All Gender,All Ethnicity,All SubPopulation,1730,26,~,537,31.04,*,*,*,*,1108,64.05,50,~
2017,Anniston City,Anniston City,All Grades,All Gender,All Ethnicity,All SubPopulation,2270,*,*,2045,90.09,*,*,*,*,123,5.42,94,~
2017,Arab City,Arab City,All Grades,All Gender,All Ethnicity,All SubPopulation,2566,29,~,*,*,21,~,*,*,2475,~,32,~
2017,Athens City,Athens City,All Grades,All Gender,All Ethnicity,All SubPopulation,4775,57,~,845,17.70,239,5.01,18,~,3367,70.51,249,5.21
2017,Attalla City,Attalla City,All Grades,All Gender,All Ethnicity,All SubPopulation,1589,*,*,245,15.42,85,5.35,*,*,1167,73.44,83,5.22
2017,Auburn City,Auburn City,All Grades,All Gender,All Ethnicity,All SubPopulation,8558,927,10.83,2146,25.08,144,~,15,~,5176,60.48,150,~
2017,Autauga County,Autauga County,All Grades,All Gender,All Ethnicity,All SubPopulation,9278,247,~,2323,25.04,53,~,18,~,6438,69.39,199,~
2017,Baldwin County,Baldwin County,All Grades,All Gender,All Ethnicity,All SubPopulation,31349,320,~,4013,12.80,163,~,48,~,25176,80.31,1629,5.20
2017,Barbour County,Barbour County,All Grades,All Gender,All Ethnicity,All SubPopulation,857,*,*,691,80.63,110,12.84,*,*,50,5.83,*,*
2017,Bessemer City,Bessemer City,All Grades,All Gender,All Ethnicity,All SubPopulation,3634,*,*,3280,90.26,73,~,*,*,265,7.29,12,~
2017,Bibb County,Bibb County,All Grades,All Gender,All Ethnicity,All SubPopulation,3287,*,*,737,22.42,24,~,*,*,2468,75.08,49,~
2017,Birmingham City,Birmingham City,All Grades,All Gender,All Ethnicity,All SubPopulation,24859,33,~,22772,91.60,464,~,207,~,1074,~,309,~
2017,Blount County,Blount County,All Grades,All Gender,All Ethnicity,All SubPopulation,7807,12,~,121,~,481,6.16,*,*,7144,91.51,43,~
2017,Boaz City,Boaz City,All Grades,All Gender,All Ethnicity,All SubPopulation,2364,13,~,49,~,664,28.09,18,~,1539,65.10,81,~
2017,Brewton City,Brewton City,All Grades,All Gender,All Ethnicity,All SubPopulation,1117,*,*,395,35.36,*,*,*,*,698,62.49,*,*
2017,Bullock County,Bullock County,All Grades,All Gender,All Ethnicity,All SubPopulation,1508,*,*,1306,86.60,*,*,*,*,198,13.13,*,*
2017,Butler County,Butler County,All Grades,All Gender,All Ethnicity,All SubPopulation,3136,20,~,1968,62.76,*,*,*,*,1096,34.95,41,~
2017,Calhoun County,Calhoun County,All Grades,All Gender,All Ethnicity,All SubPopulation,8870,54,~,1286,14.50,34,~,21,~,7475,84.27,*,*
2017,Chambers County,Chambers County,All Grades,All Gender,All Ethnicity,All SubPopulation,3657,19,~,1765,48.26,61,~,*,*,1771,48.43,34,~
2017,Cherokee County,Cherokee County,All Grades,All Gender,All Ethnicity,All SubPopulation,4085,14,~,202,~,263,6.44,*,*,3566,87.29,33,~
2017,Chickasaw City,Chickasaw City,All Grades,All Gender,All Ethnicity,All SubPopulation,1083,*,*,757,69.90,14,~,*,*,310,28.62,*,*
2017,Chilton County,Chilton County,All Grades,All Gender,All Ethnicity,All SubPopulation,7721,31,~,906,11.73,654,8.47,88,~,5727,74.17,315,~
2017,Choctaw County,Choctaw County,All Grades,All Gender,All Ethnicity,All SubPopulation,1445,*,*,967,66.92,*,*,*,*,466,32.25,*,*
2017,Clarke County,Clarke County,All Grades,All Gender,All Ethnicity,All SubPopulation,2714,14,~,1787,65.84,12,~,*,*,876,32.28,25,~
2017,Clay County,Clay County,All Grades,All Gender,All Ethnicity,All SubPopulation,1913,*,*,340,17.77,29,~,*,*,1479,77.31,61,~
2017,Cleburne County,Cleburne County,All Grades,All Gender,All Ethnicity,All SubPopulation,2612,*,*,141,5.40,*,*,*,*,2429,92.99,37,~
2017,Coffee County,Coffee County,All Grades,All Gender,All Ethnicity,All SubPopulation,2126,*,*,90,~,46,~,*,*,1938,91.16,43,~
2017,Colbert County,Colbert County,All Grades,All Gender,All Ethnicity,All SubPopulation,2633,*,*,337,12.80,*,*,*,*,2143,81.39,130,~
2017,Conecuh County,Conecuh County,All Grades,All Gender,All Ethnicity,All SubPopulation,1749,*,*,1289,73.70,40,~,*,*,403,23.04,*,*
2017,Coosa County,Coosa County,All Grades,All Gender,All Ethnicity,All SubPopulation,983,*,*,433,44.05,*,*,*,*,523,53.20,22,~
2017,Covington County,Covington County,All Grades,All Gender,All Ethnicity,All SubPopulation,3081,32,~,201,6.52,16,~,*,*,2792,90.62,39,~
2017,Crenshaw County,Crenshaw County,All Grades,All Gender,All Ethnicity,All SubPopulation,2286,13,~,706,30.88,14,~,*,*,1522,66.58,29,~
2017,Cullman City,Cullman City,All Grades,All Gender,All Ethnicity,All SubPopulation,3059,48,~,27,~,14,~,14,~,2879,94.12,77,~
2017,Cullman County,Cullman County,All Grades,All Gender,All Ethnicity,All SubPopulation,9642,19,~,73,~,28,~,12,~,8929,92.61,581,6.03
2017,Dale County,Dale County,All Grades,All Gender,All Ethnicity,All SubPopulation,3135,11,~,555,17.70,63,~,*,*,2443,77.93,61,~
2017,Daleville City,Daleville City,All Grades,All Gender,All Ethnicity,All SubPopulation,1001,*,*,333,33.27,45,~,*,*,565,56.44,45,~
2017,Dallas County,Dallas County,All Grades,All Gender,All Ethnicity,All SubPopulation,3209,*,*,2469,76.94,*,*,*,*,718,22.37,13,~
2017,Decatur City,Decatur City,All Grades,All Gender,All Ethnicity,All SubPopulation,8790,101,~,2735,31.11,65,~,16,~,5555,63.20,318,~
2017,DeKalb County,DeKalb County,All Grades,All Gender,All Ethnicity,All SubPopulation,9048,19,~,86,~,1475,16.30,38,~,7356,81.30,74,~
2017,Demopolis City,Demopolis City,All Grades,All Gender,All Ethnicity,All SubPopulation,2280,27,~,1141,50.04,69,~,*,*,1018,44.65,17,~
2017,Dothan City,Dothan City,All Grades,All Gender,All Ethnicity,All SubPopulation,9129,151,~,5146,56.37,39,~,14,~,3635,39.82,144,~
2017,Elba City,Elba City,All Grades,All Gender,All Ethnicity,All SubPopulation,628,*,*,291,46.34,*,*,*,*,296,47.13,30,~
2017,Elmore County,Elmore County,All Grades,All Gender,All Ethnicity,All SubPopulation,11378,107,~,3095,27.20,63,~,11,~,7746,68.08,356,~
2017,Enterprise City,Enterprise City,All Grades,All Gender,All Ethnicity,All SubPopulation,7007,157,~,1541,21.99,450,6.42,36,~,4458,63.62,365,5.21
2017,Escambia County,Escambia County,All Grades,All Gender,All Ethnicity,All SubPopulation,4473,*,*,1828,40.87,237,5.30,*,*,2305,51.53,88,~
2017,Etowah County,Etowah County,All Grades,All Gender,All Ethnicity,All SubPopulation,8861,96,~,298,~,109,~,14,~,8271,93.34,73,~
2017,Eufaula City,Eufaula City,All Grades,All Gender,All Ethnicity,All SubPopulation,3905,42,~,1827,46.79,12,~,*,*,1980,50.70,37,~
2017,Fairfield City,Fairfield City,All Grades,All Gender,All Ethnicity,All SubPopulation,1779,*,*,1743,~,*,*,*,*,32,~,*,*
2017,Fayette County,Fayette County,All Grades,All Gender,All Ethnicity,All SubPopulation,2391,*,*,358,14.97,*,*,*,*,1949,81.51,73,~
2017,Florence City,Florence City,All Grades,All Gender,All Ethnicity,All SubPopulation,4394,30,~,1487,33.84,13,~,*,*,2512,57.17,351,7.99
2017,Fort Payne City,Fort Payne City,All Grades,All Gender,All Ethnicity,All SubPopulation,3218,31,~,116,~,1114,34.62,*,*,1864,57.92,85,~
2017,Franklin County,Franklin County,All Grades,All Gender,All Ethnicity,All SubPopulation,3608,*,*,50,~,138,~,*,*,3325,92.16,83,~
2017,Gadsden City,Gadsden City,All Grades,All Gender,All Ethnicity,All SubPopulation,5239,47,~,2473,47.20,588,11.22,*,*,2020,38.56,106,~
2017,Geneva City,Geneva City,All Grades,All Gender,All Ethnicity,All SubPopulation,1276,*,*,181,14.18,*,*,*,*,1061,83.15,27,~
2017,Geneva County,Geneva County,All Grades,All Gender,All Ethnicity,All SubPopulation,2792,*,*,361,12.93,15,~,*,*,2297,82.27,108,~
2017,Greene County,Greene County,All Grades,All Gender,All Ethnicity,All SubPopulation,1221,11,~,1200,~,*,*,*,*,*,*,*,*
2017,Guntersville City,Guntersville City,All Grades,All Gender,All Ethnicity,All SubPopulation,2000,26,~,176,8.80,78,~,*,*,1615,80.75,96,~
2017,Hale County,Hale County,All Grades,All Gender,All Ethnicity,All SubPopulation,2637,*,*,1812,68.71,*,*,*,*,805,30.53,16,~
2017,Haleyville City,Haleyville City,All Grades,All Gender,All Ethnicity,All SubPopulation,1700,18,~,35,~,*,*,*,*,1552,91.29,85,~
2017,Hartselle City,Hartselle City,All Grades,All Gender,All Ethnicity,All SubPopulation,3235,33,~,139,~,21,~,*,*,2963,91.59,76,~
2017,Henry County,Henry County,All Grades,All Gender,All Ethnicity,All SubPopulation,2488,*,*,788,31.67,48,~,*,*,1554,62.46,86,~
2017,Homewood City,Homewood City,All Grades,All Gender,All Ethnicity,All SubPopulation,4169,98,~,762,18.28,31,~,*,*,3070,73.64,206,~
2017,Hoover City,Hoover City,All Grades,All Gender,All Ethnicity,All SubPopulation,13960,924,6.62,3470,24.86,26,~,*,*,8510,60.96,1022,7.32
2017,Houston County,Houston County,All Grades,All Gender,All Ethnicity,All SubPopulation,6384,15,~,1052,16.48,32,~,*,*,5157,80.78,121,~
2017,Huntsville City,Huntsville City,All Grades,All Gender,All Ethnicity,All SubPopulation,24335,538,~,10057,41.33,493,~,140,~,11115,45.67,1992,8.19
2017,Jackson County,Jackson County,All Grades,All Gender,All Ethnicity,All SubPopulation,5437,16,~,178,~,746,13.72,*,*,4400,80.93,87,~
2017,Jacksonville City,Jacksonville City,All Grades,All Gender,All Ethnicity,All SubPopulation,1618,17,~,533,32.94,*,*,*,*,1055,65.20,*,*
2017,Jasper City,Jasper City,All Grades,All Gender,All Ethnicity,All SubPopulation,2723,25,~,468,17.19,213,7.82,*,*,1931,70.91,84,~
2017,Jefferson County,Jefferson County,All Grades,All Gender,All Ethnicity,All SubPopulation,36351,211,~,17829,49.05,255,~,52,~,17862,49.14,142,~
2017,Lamar County,Lamar County,All Grades,All Gender,All Ethnicity,All SubPopulation,2390,*,*,304,12.72,*,*,*,*,2048,85.69,34,~
2017,Lanett City,Lanett City,All Grades,All Gender,All Ethnicity,All SubPopulation,898,*,*,722,80.40,61,6.79,*,*,88,9.80,22,~
2017,Lauderdale County,Lauderdale County,All Grades,All Gender,All Ethnicity,All SubPopulation,8516,47,~,244,~,18,~,*,*,8135,~,69,~
2017,Lawrence County,Lawrence County,All Grades,All Gender,All Ethnicity,All SubPopulation,4822,15,~,491,10.18,604,12.53,*,*,3578,74.20,128,~
2017,Lee County,Lee County,All Grades,All Gender,All Ethnicity,All SubPopulation,9678,45,~,2281,23.57,67,~,29,~,6857,70.85,399,~
2017,Leeds City,Leeds City,All Grades,All Gender,All Ethnicity,All SubPopulation,1938,21,~,444,22.91,42,~,*,*,1372,70.79,55,~
2017,Limestone County,Limestone County,All Grades,All Gender,All Ethnicity,All SubPopulation,8911,53,~,768,8.62,398,~,*,*,7450,83.60,232,~
2017,Linden City,Linden City,All Grades,All Gender,All Ethnicity,All SubPopulation,513,*,*,486,94.74,*,*,*,*,21,~,*,*
2017,Lowndes County,Lowndes County,All Grades,All Gender,All Ethnicity,All SubPopulation,1520,*,*,1488,~,*,*,*,*,24,~,*,*
2017,Macon County,Macon County,All Grades,All Gender,All Ethnicity,All SubPopulation,2039,*,*,2001,~,*,*,*,*,32,~,*,*
2017,Madison City,Madison City,All Grades,All Gender,All Ethnicity,All SubPopulation,10621,908,8.55,2207,20.78,139,~,35,~,6791,63.94,541,5.09
2017,Madison County,Madison County,All Grades,All Gender,All Ethnicity,All SubPopulation,19563,304,~,3963,20.26,1309,6.69,50,~,13373,68.36,564,~
2017,Marengo County,Marengo County,All Grades,All Gender,All Ethnicity,All SubPopulation,1090,*,*,702,64.40,*,*,*,*,381,34.95,*,*
2017,Marion County,Marion County,All Grades,All Gender,All Ethnicity,All SubPopulation,3328,24,~,113,~,15,~,*,*,3076,92.43,96,~
2017,Marshall County,Marshall County,All Grades,All Gender,All Ethnicity,All SubPopulation,5707,19,~,63,~,205,~,*,*,5294,92.76,120,~
2017,Midfield City,Midfield City,All Grades,All Gender,All Ethnicity,All SubPopulation,1099,*,*,1040,94.63,12,~,*,*,26,~,20,~
2017,Mobile County,Mobile County,All Grades,All Gender,All Ethnicity,All SubPopulation,57036,1292,~,28695,50.31,1137,~,101,~,24272,42.56,1539,~
2017,Monroe County,Monroe County,All Grades,All Gender,All Ethnicity,All SubPopulation,3494,11,~,1866,53.41,79,~,*,*,1495,42.79,41,~
2017,Montgomery County,Montgomery County,All Grades,All Gender,All Ethnicity,All SubPopulation,30765,1079,~,24261,78.86,899,~,60,~,4144,13.47,322,~
2017,Morgan County,Morgan County,All Grades,All Gender,All Ethnicity,All SubPopulation,7611,48,~,216,~,630,8.28,*,*,6630,87.11,82,~
2017,Mountain Brook City,Mountain Brook City,All Grades,All Gender,All Ethnicity,All SubPopulation,4343,36,~,15,~,*,*,*,*,4218,~,71,~
2017,Muscle Shoals City,Muscle Shoals City,All Grades,All Gender,All Ethnicity,All SubPopulation,2931,77,~,464,15.83,60,~,*,*,2239,76.39,90,~
2017,Oneonta City,Oneonta City,All Grades,All Gender,All Ethnicity,All SubPopulation,1499,13,~,77,5.14,106,7.07,*,*,1228,81.92,74,~
2017,Opelika City,Opelika City,All Grades,All Gender,All Ethnicity,All SubPopulation,4506,64,~,2637,58.52,319,7.08,19,~,1375,30.51,92,~
2017,Opp City,Opp City,All Grades,All Gender,All Ethnicity,All SubPopulation,1302,*,*,279,21.43,12,~,*,*,998,76.65,*,*
2017,Oxford City,Oxford City,All Grades,All Gender,All Ethnicity,All SubPopulation,4130,63,~,1064,25.76,18,~,*,*,2796,67.70,181,~
2017,Ozark City,Ozark City,All Grades,All Gender,All Ethnicity,All SubPopulation,2055,31,~,1013,49.29,*,*,*,*,939,45.69,61,~
2017,Pelham City,Pelham City,All Grades,All Gender,All Ethnicity,All SubPopulation,3214,97,~,447,13.91,742,23.09,*,*,1765,54.92,160,~
2017,Pell City,Pell City,All Grades,All Gender,All Ethnicity,All SubPopulation,3928,27,~,516,13.14,38,~,*,*,3270,83.25,72,~
2017,Perry County,Perry County,All Grades,All Gender,All Ethnicity,All SubPopulation,1446,*,*,1430,~,*,*,*,*,13,~,*,*
2017,Phenix City,Phenix City,All Grades,All Gender,All Ethnicity,All SubPopulation,7141,41,~,4273,59.84,95,~,22,~,2269,31.77,441,6.18
2017,Pickens County,Pickens County,All Grades,All Gender,All Ethnicity,All SubPopulation,2594,16,~,1506,58.06,11,~,*,*,1020,39.32,36,~
2017,Piedmont City,Piedmont City,All Grades,All Gender,All Ethnicity,All SubPopulation,1175,*,*,122,10.38,*,*,*,*,997,84.85,39,~
2017,Pike County,Pike County,All Grades,All Gender,All Ethnicity,All SubPopulation,2176,*,*,1088,50.00,40,~,*,*,975,44.81,68,~
2017,Pike Road City,Pike Road City,All Grades,All Gender,All Ethnicity,All SubPopulation,1382,95,6.87,122,8.83,*,*,*,*,785,56.80,375,27.13
2017,Randolph County,Randolph County,All Grades,All Gender,All Ethnicity,All SubPopulation,2272,*,*,332,14.61,26,~,*,*,1793,78.92,113,~
2017,Roanoke City,Roanoke City,All Grades,All Gender,All Ethnicity,All SubPopulation,1541,*,*,608,39.45,*,*,*,*,907,58.86,14,~
2017,Russell County,Russell County,All Grades,All Gender,All Ethnicity,All SubPopulation,3469,32,~,1346,38.80,28,~,29,~,1876,54.08,158,~
2017,Russellville City,Russellville City,All Grades,All Gender,All Ethnicity,All SubPopulation,2485,11,~,128,5.15,921,37.06,*,*,1362,54.81,62,~
2017,Saraland City,Saraland City,All Grades,All Gender,All Ethnicity,All SubPopulation,3067,46,~,465,15.16,54,~,*,*,2450,79.88,49,~
2017,Satsuma City,Satsuma City,All Grades,All Gender,All Ethnicity,All SubPopulation,1402,19,~,151,10.77,37,~,*,*,1160,82.74,33,~
